,ques_1,ques_2,ques_3,ques_4,ques_5,ques_6,ques_7,ques_8,ques_9,ques_10,ques_11,card,return
894,Cashback,No,79000,caltex,599,899,cold_storage,999,899,799,cashback,uob_one,167.0
895,Cashback,No,39000,esso,799,100,cold_storage,399,599,799,cashback,not_eligible,0.0
896,Cashback,No,79000,spc,999,799,giant,599,399,0,cashback,uob_one,133.5666
897,Cashback,No,69000,public_transport,100,799,ntuc,799,999,100,cashback,uob_one,140.30329999999998
898,Cashback,Yes,79000,shell,799,899,giant,100,799,999,cashback,uob_one,140.3066
899,Cashback,Yes,59000,caltex,999,599,cold_storage,599,399,799,cashback,uob_one,133.5666
900,Cashback,No,79000,caltex,899,0,giant,999,799,999,cashback,uob_one,167.0
901,Cashback,Yes,89000,shell,899,100,giant,599,799,999,cashback,uob_one,167.0
902,Cashback,No,39000,esso,599,0,sheng_shiong,100,799,899,cashback,not_eligible,0.0
903,Cashback,Yes,39000,caltex,999,399,cold_storage,399,799,799,cashback,uob_one,146.9066
904,Cashback,Yes,79000,public_transport,0,599,giant,799,799,999,cashback,uob_one,167.0
905,Cashback,Yes,59000,public_transport,100,100,sheng_shiong,399,100,599,cashback,posb_everyday_cashback,66.18
906,Cashback,Yes,79000,shell,399,100,redmart,799,399,599,cashback,uob_one,100.2766
907,Cashback,No,39000,shell,799,0,redmart,899,999,0,cashback,not_eligible,0.0
908,Cashback,Yes,49000,caltex,399,899,redmart,599,599,999,cashback,uob_one,106.9533
909,Cashback,No,69000,public_transport,399,0,sheng_shiong,399,799,0,cashback,uob_one,92.9
910,Cashback,No,69000,esso,399,999,redmart,100,999,599,cashback,uob_one,133.6333
911,Cashback,No,69000,caltex,799,0,cold_storage,0,100,599,cashback,uob_one,38.0
912,Cashback,No,59000,public_transport,100,999,sheng_shiong,899,999,999,cashback,uob_one,140.30329999999998
913,Cashback,No,49000,caltex,599,399,ntuc,899,599,799,cashback,uob_one,106.9533
914,Cashback,Yes,89000,esso,399,799,sheng_shiong,799,999,799,cashback,uob_one,133.6333
915,Cashback,Yes,49000,shell,799,599,cold_storage,799,599,599,cashback,uob_one,167.0
916,Cashback,No,49000,public_transport,100,999,giant,799,100,799,cashback,uob_one,133.6333
917,Cashback,Yes,69000,public_transport,399,399,redmart,100,999,599,cashback,uob_one,160.2466
918,Cashback,No,49000,shell,599,799,giant,799,799,399,cashback,uob_one,167.0
919,Cashback,Yes,39000,shell,399,899,redmart,599,100,399,cashback,uob_one,80.3333
920,Cashback,Yes,39000,spc,799,899,redmart,799,100,899,cashback,posb_everyday_cashback,80.0
921,Cashback,No,69000,shell,399,100,redmart,599,599,799,cashback,uob_one,113.6166
922,Cashback,Yes,89000,spc,999,399,redmart,899,999,599,cashback,uob_one,133.6333
923,Cashback,Yes,79000,public_transport,399,599,ntuc,799,100,799,cashback,uob_one,100.2833
924,Cashback,Yes,69000,shell,999,0,sheng_shiong,100,799,0,cashback,posb_everyday_cashback,80.0
925,Cashback,Yes,59000,shell,599,399,giant,899,799,899,cashback,uob_one,167.0
926,Cashback,No,69000,spc,599,599,giant,399,399,799,cashback,uob_one,120.22659999999999
927,Cashback,No,79000,esso,799,799,cold_storage,899,399,899,cashback,uob_one,153.57659999999998
928,Cashback,Yes,79000,esso,799,999,sheng_shiong,599,999,899,cashback,uob_one,133.6333
929,Cashback,No,89000,spc,599,599,cold_storage,899,399,0,cashback,uob_one,153.57659999999998
930,Cashback,No,79000,shell,999,0,cold_storage,100,799,399,cashback,uob_one,143.64659999999998
931,Cashback,No,59000,spc,399,899,cold_storage,399,799,999,cashback,uob_one,146.9066
932,Cashback,No,79000,shell,399,399,sheng_shiong,599,799,999,cashback,uob_one,126.9566
933,Cashback,No,89000,spc,899,999,giant,0,799,100,cashback,uob_one,120.29329999999999
934,Cashback,Yes,69000,spc,799,0,cold_storage,799,399,899,cashback,uob_one,146.9066
935,Cashback,Yes,39000,spc,599,799,ntuc,999,599,799,cashback,uob_one,106.9533
936,Cashback,No,69000,caltex,599,899,cold_storage,0,100,899,cashback,posb_everyday_cashback,74.017
937,Cashback,Yes,49000,public_transport,399,0,redmart,0,599,0,cashback,uob_one,66.9
938,Cashback,Yes,39000,spc,999,100,redmart,899,799,899,cashback,uob_one,120.29329999999999
939,Cashback,Yes,49000,public_transport,0,599,cold_storage,399,599,999,cashback,uob_one,133.5666
940,Cashback,No,79000,esso,399,599,giant,999,999,0,cashback,uob_one,167.0
941,Cashback,Yes,49000,spc,599,599,ntuc,799,799,799,cashback,uob_one,120.29329999999999
942,Cashback,No,69000,public_transport,0,799,sheng_shiong,799,899,799,cashback,uob_one,126.9633
943,Cashback,Yes,39000,public_transport,399,0,giant,599,399,899,cashback,uob_one,160.17989999999998
944,Cashback,Yes,69000,caltex,799,0,giant,899,999,899,cashback,uob_one,167.0
945,Cashback,Yes,69000,public_transport,399,799,redmart,799,0,399,cashback,uob_one,93.6133
946,Cashback,No,89000,caltex,999,399,cold_storage,599,599,799,cashback,uob_one,146.9066
947,Cashback,No,49000,esso,399,599,cold_storage,0,0,0,cashback,posb_everyday_cashback,19.166999999999998
948,Cashback,No,59000,spc,999,599,giant,899,0,399,cashback,uob_one,126.9633
949,Cashback,Yes,69000,shell,799,799,ntuc,599,599,799,cashback,uob_one,120.2966
950,Cashback,Yes,49000,spc,599,899,sheng_shiong,799,399,799,cashback,uob_one,93.6133
951,Cashback,Yes,69000,public_transport,399,399,sheng_shiong,0,599,599,cashback,uob_one,82.9
952,Cashback,Yes,69000,caltex,799,599,redmart,100,899,799,cashback,uob_one,126.9633
953,Cashback,No,49000,shell,899,399,ntuc,799,599,100,cashback,uob_one,121.9666
954,Cashback,Yes,39000,esso,999,999,redmart,0,0,899,cashback,posb_everyday_cashback,77.917
955,Cashback,No,49000,caltex,399,899,giant,599,999,399,cashback,uob_one,167.0
956,Cashback,Yes,39000,shell,999,899,ntuc,899,799,399,cashback,uob_one,136.9766
957,Cashback,No,49000,shell,799,0,cold_storage,0,399,399,cashback,posb_everyday_cashback,80.0
958,Cashback,No,49000,public_transport,399,999,redmart,799,999,799,cashback,uob_one,160.2466
959,Cashback,No,79000,esso,599,599,giant,599,0,0,cashback,uob_one,62.95
960,Cashback,Yes,39000,spc,799,0,redmart,0,399,999,cashback,uob_one,93.6133
961,Cashback,Yes,39000,shell,799,899,cold_storage,799,799,799,cashback,uob_one,167.0
962,Cashback,No,49000,public_transport,399,999,redmart,899,999,999,cashback,uob_one,160.2466
963,Cashback,No,59000,spc,399,399,giant,0,100,100,cashback,uob_one,22.0
964,Cashback,No,69000,spc,399,799,redmart,0,399,899,cashback,uob_one,93.6133
965,Cashback,No,49000,esso,899,799,giant,100,999,799,cashback,uob_one,140.30329999999998
966,Cashback,No,69000,spc,599,999,sheng_shiong,599,599,0,cashback,uob_one,106.9533
967,Cashback,No,49000,spc,999,999,ntuc,599,399,799,cashback,uob_one,93.6133
968,Cashback,Yes,69000,spc,799,799,sheng_shiong,0,399,999,cashback,uob_one,93.6133
969,Cashback,No,49000,public_transport,0,599,giant,999,799,399,cashback,uob_one,167.0
970,Cashback,Yes,89000,public_transport,0,399,giant,999,899,799,cashback,uob_one,167.0
971,Cashback,Yes,79000,spc,599,599,ntuc,399,799,799,cashback,uob_one,120.29329999999999
972,Cashback,No,59000,public_transport,399,100,giant,899,100,399,cashback,uob_one,102.9
973,Cashback,No,59000,shell,799,100,giant,799,799,100,cashback,uob_one,167.0
974,Cashback,Yes,89000,public_transport,399,399,cold_storage,899,799,899,cashback,uob_one,167.0
975,Cashback,Yes,59000,esso,999,999,cold_storage,0,599,0,cashback,uob_one,106.9533
976,Cashback,No,69000,shell,799,999,giant,599,100,599,cashback,uob_one,126.9666
977,Cashback,Yes,79000,esso,999,0,giant,0,100,899,cashback,posb_everyday_cashback,48.247
978,Cashback,Yes,69000,shell,999,100,sheng_shiong,799,100,599,cashback,uob_one,90.35329999999999
979,Cashback,No,59000,spc,399,899,giant,799,599,799,cashback,uob_one,160.2466
980,Cashback,No,49000,esso,999,399,ntuc,0,999,999,cashback,uob_one,133.6333
981,Cashback,Yes,89000,shell,599,899,sheng_shiong,799,399,0,cashback,uob_one,103.6166
982,Cashback,Yes,39000,caltex,599,799,cold_storage,899,999,599,cashback,uob_one,167.0
983,Cashback,No,79000,shell,999,599,giant,799,399,0,cashback,uob_one,163.5899
984,Cashback,No,69000,spc,799,899,redmart,999,999,0,cashback,uob_one,133.6333
985,Cashback,Yes,39000,public_transport,0,999,giant,100,999,0,cashback,uob_one,140.30329999999998
986,Cashback,Yes,89000,esso,999,100,cold_storage,999,100,399,cashback,uob_one,140.30329999999998
987,Cashback,Yes,69000,esso,399,0,redmart,399,799,399,cashback,uob_one,72.95
988,Cashback,No,29000,spc,799,100,cold_storage,399,100,599,cashback,not_eligible,0.0
989,Cashback,No,29000,shell,799,599,ntuc,399,0,599,cashback,not_eligible,0.0
990,Cashback,Yes,69000,shell,599,899,sheng_shiong,999,100,899,cashback,uob_one,83.6733
991,Cashback,No,69000,caltex,599,599,giant,0,399,100,cashback,uob_one,52.95
992,Cashback,Yes,49000,spc,799,399,ntuc,799,100,899,cashback,uob_one,73.67
993,Cashback,No,69000,public_transport,0,100,sheng_shiong,899,399,0,cashback,posb_everyday_cashback,67.12700000000001
994,Cashback,No,49000,public_transport,100,999,giant,999,999,599,cashback,uob_one,167.0
995,Cashback,No,69000,esso,799,599,giant,0,100,599,cashback,uob_one,73.67
996,Cashback,No,79000,spc,399,899,cold_storage,799,599,799,cashback,uob_one,160.2466
997,Cashback,Yes,29000,shell,399,100,sheng_shiong,0,599,899,cashback,not_eligible,0.0
998,Cashback,No,49000,esso,999,799,cold_storage,899,899,599,cashback,uob_one,167.0
999,Cashback,Yes,39000,spc,799,899,giant,799,399,399,cashback,uob_one,146.9066
1000,Cashback,No,59000,shell,899,799,redmart,100,100,399,cashback,uob_one,88.6833
1001,Cashback,Yes,89000,esso,899,899,redmart,999,799,899,cashback,uob_one,120.29329999999999
1002,Cashback,No,79000,public_transport,0,799,sheng_shiong,399,799,899,cashback,uob_one,120.29329999999999
1003,Cashback,No,59000,spc,399,0,sheng_shiong,399,999,0,cashback,uob_one,82.95
1004,Cashback,No,29000,spc,899,999,ntuc,599,0,599,cashback,not_eligible,0.0
1005,Cashback,Yes,29000,caltex,999,599,sheng_shiong,599,999,399,cashback,not_eligible,0.0
1006,Cashback,Yes,49000,spc,399,899,sheng_shiong,899,0,899,cashback,posb_everyday_cashback,80.0
1007,Cashback,Yes,49000,caltex,999,599,giant,399,999,0,cashback,uob_one,160.2466
1008,Cashback,No,59000,shell,599,599,sheng_shiong,599,799,0,cashback,uob_one,130.2966
1009,Cashback,Yes,39000,shell,999,0,cold_storage,100,799,599,cashback,uob_one,143.64659999999998
1010,Cashback,Yes,79000,public_transport,0,399,giant,899,100,999,cashback,uob_one,133.6333
1011,Cashback,Yes,89000,esso,999,0,giant,0,999,999,cashback,uob_one,133.6333
1012,Cashback,Yes,29000,shell,599,0,giant,899,899,100,cashback,not_eligible,0.0
1013,Cashback,Yes,29000,shell,399,399,giant,899,799,599,cashback,not_eligible,0.0
1014,Cashback,Yes,49000,shell,899,0,redmart,899,100,599,cashback,uob_one,88.6833
1015,Cashback,Yes,59000,public_transport,100,799,giant,999,799,899,cashback,uob_one,167.0
1016,Cashback,No,49000,esso,599,0,redmart,599,0,100,cashback,posb_everyday_cashback,36.747
1017,Cashback,Yes,29000,shell,999,799,redmart,999,100,999,cashback,not_eligible,0.0
1018,Cashback,No,69000,esso,999,0,sheng_shiong,399,899,399,cashback,uob_one,126.9633
1019,Cashback,No,29000,spc,999,100,giant,599,799,799,cashback,not_eligible,0.0
1020,Cashback,No,79000,caltex,599,999,cold_storage,999,599,799,cashback,uob_one,167.0
1021,Cashback,Yes,59000,caltex,899,899,sheng_shiong,799,0,899,cashback,posb_everyday_cashback,80.0
1022,Cashback,Yes,49000,spc,399,100,giant,899,0,0,cashback,uob_one,77.95
1023,Cashback,Yes,69000,shell,799,399,ntuc,799,899,799,cashback,uob_one,140.3066
1024,Cashback,No,29000,public_transport,399,599,cold_storage,599,100,899,cashback,not_eligible,0.0
1025,Cashback,No,69000,shell,999,0,redmart,599,599,100,cashback,uob_one,123.6366
1026,Cashback,No,59000,spc,399,799,ntuc,999,399,100,cashback,uob_one,93.6133
1027,Cashback,No,49000,caltex,799,599,ntuc,100,599,399,cashback,uob_one,106.9533
1028,Cashback,No,29000,spc,899,999,sheng_shiong,100,100,999,cashback,not_eligible,0.0
1029,Cashback,Yes,79000,spc,999,999,giant,599,999,999,cashback,uob_one,167.0
1030,Cashback,No,69000,spc,399,0,ntuc,100,999,899,cashback,uob_one,133.6333
1031,Cashback,No,69000,shell,899,100,giant,799,599,100,cashback,uob_one,167.0
1032,Cashback,Yes,39000,caltex,999,999,ntuc,999,599,399,cashback,uob_one,106.9533
1033,Cashback,No,79000,spc,399,100,giant,899,899,399,cashback,uob_one,167.0
1034,Cashback,Yes,49000,shell,999,799,redmart,0,0,799,cashback,uob_one,83.6833
1035,Cashback,No,89000,shell,899,899,giant,100,0,799,cashback,uob_one,88.6833
1036,Cashback,Yes,59000,spc,599,599,sheng_shiong,999,799,0,cashback,uob_one,120.29329999999999
1037,Cashback,Yes,29000,public_transport,399,0,cold_storage,599,599,899,cashback,not_eligible,0.0
1038,Cashback,Yes,49000,shell,999,100,sheng_shiong,399,399,799,cashback,uob_one,110.2966
1039,Cashback,Yes,89000,shell,599,799,ntuc,100,100,799,cashback,uob_one,83.6733
1040,Cashback,Yes,29000,shell,999,999,ntuc,599,899,799,cashback,not_eligible,0.0
1041,Cashback,Yes,49000,caltex,899,399,cold_storage,399,399,100,cashback,uob_one,120.22659999999999
1042,Cashback,Yes,89000,shell,799,999,sheng_shiong,799,599,0,cashback,uob_one,120.2966
1043,Cashback,No,49000,esso,899,599,ntuc,899,100,999,cashback,hsbc_advance,77.41
1044,Cashback,Yes,49000,spc,599,899,redmart,599,0,399,cashback,posb_everyday_cashback,78.667
1045,Cashback,Yes,69000,public_transport,0,100,ntuc,0,899,999,cashback,uob_one,77.95
1046,Cashback,Yes,49000,public_transport,0,100,sheng_shiong,599,599,799,cashback,uob_one,106.9533
1047,Cashback,No,89000,caltex,399,999,redmart,999,399,0,cashback,uob_one,93.6133
1048,Cashback,Yes,39000,caltex,399,999,sheng_shiong,399,799,899,cashback,uob_one,120.29329999999999
1049,Cashback,Yes,29000,esso,899,100,sheng_shiong,100,899,999,cashback,not_eligible,0.0
1050,Cashback,Yes,39000,spc,599,100,cold_storage,799,100,999,cashback,uob_one,126.9633
1051,Cashback,No,49000,spc,399,100,sheng_shiong,399,599,100,cashback,uob_one,62.95
1052,Cashback,No,69000,caltex,999,100,redmart,599,899,999,cashback,uob_one,126.9633
1053,Cashback,Yes,89000,spc,899,399,sheng_shiong,599,799,399,cashback,uob_one,120.29329999999999
1054,Cashback,No,89000,caltex,999,399,cold_storage,0,100,399,cashback,uob_one,38.0
1055,Cashback,Yes,49000,esso,599,999,sheng_shiong,899,100,0,cashback,posb_everyday_cashback,80.0
1056,Cashback,No,69000,public_transport,0,599,sheng_shiong,899,899,999,cashback,uob_one,126.9633
1057,Cashback,Yes,49000,esso,599,999,cold_storage,899,399,100,cashback,uob_one,153.57659999999998
1058,Cashback,Yes,69000,public_transport,0,0,redmart,0,0,799,cashback,uob_one,17.0
1059,Cashback,Yes,69000,shell,399,100,giant,899,599,599,cashback,uob_one,167.0
1060,Cashback,Yes,39000,shell,799,0,ntuc,399,0,100,cashback,posb_everyday_cashback,80.0
1061,Cashback,Yes,69000,caltex,899,799,sheng_shiong,899,799,899,cashback,uob_one,120.29329999999999
1062,Cashback,No,59000,shell,999,0,cold_storage,799,399,899,cashback,uob_one,163.5899
1063,Cashback,No,69000,caltex,899,799,ntuc,100,799,599,cashback,uob_one,120.29329999999999
1064,Cashback,Yes,49000,spc,799,999,cold_storage,0,599,399,cashback,uob_one,106.9533
1065,Cashback,No,79000,public_transport,399,899,sheng_shiong,899,799,799,cashback,uob_one,146.9066
1066,Cashback,Yes,49000,caltex,899,599,sheng_shiong,0,799,100,cashback,uob_one,120.29329999999999
1067,Cashback,No,69000,caltex,899,0,sheng_shiong,799,599,999,cashback,uob_one,106.9533
1068,Cashback,No,49000,caltex,399,899,giant,0,899,100,cashback,uob_one,126.9633
1069,Cashback,Yes,79000,caltex,799,100,giant,399,0,799,cashback,uob_one,93.6133
1070,Cashback,No,89000,esso,999,999,cold_storage,599,999,899,cashback,uob_one,167.0
1071,Cashback,No,79000,spc,799,0,sheng_shiong,100,899,100,cashback,uob_one,77.95
1072,Cashback,Yes,39000,public_transport,0,599,redmart,0,399,100,cashback,uob_one,52.95
1073,Cashback,Yes,79000,public_transport,100,799,cold_storage,799,899,899,cashback,uob_one,167.0
1074,Cashback,No,49000,esso,999,0,cold_storage,999,0,899,cashback,uob_one,133.6333
1075,Cashback,No,49000,esso,999,999,giant,999,599,899,cashback,uob_one,167.0
1076,Cashback,No,89000,caltex,399,999,sheng_shiong,100,599,999,cashback,uob_one,106.9533
1077,Cashback,No,89000,caltex,599,799,sheng_shiong,899,100,799,cashback,posb_everyday_cashback,80.0
1078,Cashback,Yes,89000,esso,399,999,cold_storage,399,599,799,cashback,uob_one,133.5666
1079,Cashback,No,49000,spc,999,100,redmart,999,599,999,cashback,uob_one,106.9533
1080,Cashback,Yes,89000,esso,899,100,ntuc,100,799,599,cashback,uob_one,120.29329999999999
1081,Cashback,No,79000,public_transport,0,100,giant,799,0,0,cashback,uob_one,56.95
1082,Cashback,No,59000,esso,599,799,ntuc,0,999,100,cashback,uob_one,133.6333
1083,Cashback,No,49000,public_transport,100,899,redmart,799,0,0,cashback,posb_everyday_cashback,71.92
1084,Cashback,No,59000,esso,999,599,cold_storage,399,799,100,cashback,uob_one,146.9066
1085,Cashback,No,49000,shell,399,0,redmart,999,899,599,cashback,uob_one,133.6266
1086,Cashback,Yes,69000,caltex,399,899,giant,799,999,899,cashback,uob_one,167.0
1087,Cashback,No,29000,esso,599,899,sheng_shiong,899,399,799,cashback,not_eligible,0.0
1088,Cashback,Yes,59000,shell,899,399,giant,999,799,399,cashback,uob_one,167.0
1089,Cashback,No,59000,esso,399,999,cold_storage,599,799,999,cashback,uob_one,160.2466
1090,Cashback,Yes,29000,shell,999,0,giant,999,0,799,cashback,not_eligible,0.0
1091,Cashback,No,69000,public_transport,100,399,giant,100,899,999,cashback,uob_one,140.30329999999998
1092,Cashback,Yes,29000,caltex,599,799,cold_storage,899,899,799,cashback,not_eligible,0.0
1093,Cashback,Yes,49000,esso,599,399,giant,0,899,599,cashback,uob_one,126.9633
1094,Cashback,No,29000,esso,399,599,redmart,999,799,100,cashback,not_eligible,0.0
1095,Cashback,No,79000,esso,799,100,ntuc,100,0,599,cashback,posb_everyday_cashback,35.647000000000006
1096,Cashback,No,59000,caltex,599,100,ntuc,100,799,899,cashback,uob_one,120.29329999999999
1097,Cashback,Yes,39000,esso,799,100,ntuc,399,399,100,cashback,uob_one,52.95
1098,Cashback,Yes,69000,caltex,399,599,sheng_shiong,999,100,399,cashback,posb_everyday_cashback,80.0
1099,Cashback,No,79000,caltex,799,399,cold_storage,999,999,100,cashback,uob_one,167.0
1100,Cashback,Yes,29000,public_transport,399,399,cold_storage,0,599,100,cashback,not_eligible,0.0
1101,Cashback,No,49000,shell,999,899,redmart,999,799,999,cashback,uob_one,136.9766
1102,Cashback,No,29000,public_transport,399,899,redmart,100,399,0,cashback,not_eligible,0.0
1103,Cashback,No,69000,spc,599,100,sheng_shiong,799,399,599,cashback,uob_one,93.6133
1104,Cashback,No,69000,public_transport,100,599,cold_storage,999,599,100,cashback,uob_one,167.0
1105,Cashback,No,79000,esso,799,999,cold_storage,399,0,799,cashback,uob_one,93.6133
1106,Cashback,Yes,79000,esso,999,100,sheng_shiong,599,0,0,cashback,posb_everyday_cashback,47.92700000000001
1107,Cashback,No,59000,spc,799,899,giant,799,100,599,cashback,uob_one,126.9633
1108,Cashback,No,59000,spc,399,799,giant,399,0,0,cashback,uob_one,52.95
1109,Cashback,No,29000,public_transport,0,799,cold_storage,399,799,899,cashback,not_eligible,0.0
1110,Cashback,Yes,79000,caltex,899,100,redmart,999,799,399,cashback,uob_one,120.29329999999999
1111,Cashback,No,29000,caltex,799,599,cold_storage,0,999,999,cashback,not_eligible,0.0
1112,Cashback,No,89000,spc,599,799,giant,0,599,0,cashback,uob_one,62.95
1113,Cashback,Yes,69000,esso,399,599,giant,0,999,399,cashback,uob_one,133.6333
1114,Cashback,Yes,29000,caltex,899,799,cold_storage,999,899,799,cashback,not_eligible,0.0
1115,Cashback,No,89000,esso,999,599,ntuc,799,399,799,cashback,uob_one,93.6133
1116,Cashback,Yes,79000,spc,399,799,ntuc,899,799,399,cashback,uob_one,120.29329999999999
1117,Cashback,Yes,59000,caltex,599,399,sheng_shiong,399,899,999,cashback,uob_one,126.9633
1118,Cashback,No,89000,caltex,899,399,sheng_shiong,399,599,599,cashback,uob_one,106.9533
1119,Cashback,No,79000,public_transport,0,599,cold_storage,100,399,599,cashback,uob_one,57.95
1120,Cashback,No,79000,esso,999,0,redmart,100,599,0,cashback,uob_one,62.95
1121,Cashback,No,69000,public_transport,399,899,cold_storage,0,899,799,cashback,uob_one,153.57659999999998
1122,Cashback,Yes,39000,spc,599,899,giant,599,899,100,cashback,uob_one,166.9166
1123,Cashback,No,49000,shell,799,100,ntuc,100,0,399,cashback,posb_everyday_cashback,80.0
1124,Cashback,Yes,79000,spc,899,100,cold_storage,799,799,999,cashback,uob_one,167.0
1125,Cashback,Yes,89000,public_transport,399,599,ntuc,599,599,0,cashback,uob_one,133.5666
1126,Cashback,Yes,89000,esso,799,100,ntuc,599,0,899,cashback,uob_one,67.0
1127,Cashback,No,49000,caltex,799,100,sheng_shiong,0,899,799,cashback,uob_one,126.9633
1128,Cashback,No,89000,public_transport,399,599,giant,0,799,100,cashback,uob_one,92.9
1129,Cashback,No,89000,esso,399,0,cold_storage,0,0,100,cashback,sc_spree_card,9.98
1130,Cashback,Yes,79000,caltex,999,100,giant,799,0,599,cashback,uob_one,120.29329999999999
1131,Cashback,Yes,59000,spc,599,799,ntuc,799,599,599,cashback,uob_one,106.9533
1132,Cashback,Yes,79000,shell,799,599,cold_storage,899,100,799,cashback,uob_one,146.97660000000002
1133,Cashback,No,89000,shell,999,0,giant,599,599,399,cashback,uob_one,163.5899
1134,Cashback,Yes,39000,esso,599,899,sheng_shiong,599,599,999,cashback,uob_one,106.9533
1135,Cashback,Yes,39000,caltex,599,599,ntuc,599,399,0,cashback,uob_one,93.6133
1136,Cashback,Yes,59000,spc,799,100,redmart,999,399,799,cashback,uob_one,93.6133
1137,Cashback,No,59000,public_transport,399,999,sheng_shiong,100,100,599,cashback,uob_one,100.2833
1138,Cashback,Yes,59000,spc,399,399,redmart,0,799,899,cashback,uob_one,120.29329999999999
1139,Cashback,Yes,79000,public_transport,399,599,giant,399,0,0,cashback,uob_one,72.9
1140,Cashback,Yes,59000,public_transport,399,399,ntuc,100,399,100,cashback,uob_one,72.9
1141,Cashback,Yes,69000,caltex,899,799,ntuc,799,399,799,cashback,uob_one,93.6133
1142,Cashback,No,79000,public_transport,100,899,giant,799,799,999,cashback,uob_one,167.0
1143,Cashback,Yes,59000,esso,999,999,giant,999,0,0,cashback,uob_one,133.6333
1144,Cashback,No,59000,caltex,999,399,giant,0,0,0,cashback,uob_one,33.0
1145,Cashback,Yes,89000,public_transport,100,799,giant,999,999,799,cashback,uob_one,167.0
1146,Cashback,No,49000,shell,999,799,ntuc,799,899,799,cashback,uob_one,143.64659999999998
1147,Cashback,No,89000,spc,799,999,cold_storage,799,100,100,cashback,uob_one,126.9633
1148,Cashback,No,89000,shell,399,999,redmart,599,999,599,cashback,uob_one,140.29659999999998
1149,Cashback,No,49000,esso,599,999,ntuc,999,799,799,cashback,uob_one,120.29329999999999
1150,Cashback,Yes,39000,shell,399,799,ntuc,899,399,999,cashback,uob_one,100.2766
1151,Cashback,Yes,89000,shell,399,999,redmart,399,100,399,cashback,uob_one,80.3333
1152,Cashback,Yes,69000,public_transport,100,599,redmart,0,100,399,cashback,posb_everyday_cashback,43.22
1153,Cashback,Yes,59000,spc,399,999,cold_storage,100,599,599,cashback,uob_one,113.6233
1154,Cashback,No,89000,spc,799,599,redmart,0,0,0,cashback,uob_one,33.0
1155,Cashback,No,79000,caltex,899,599,ntuc,799,100,899,cashback,uob_one,73.67
1156,Cashback,Yes,59000,spc,599,899,giant,899,899,899,cashback,uob_one,167.0
1157,Cashback,Yes,69000,esso,999,999,ntuc,599,599,799,cashback,uob_one,106.9533
1158,Cashback,No,89000,shell,799,899,ntuc,899,100,899,cashback,uob_one,87.0133
1159,Cashback,Yes,59000,spc,599,100,ntuc,599,999,0,cashback,uob_one,133.6333
1160,Cashback,No,59000,shell,599,899,cold_storage,799,399,999,cashback,uob_one,156.9099
1161,Cashback,Yes,69000,shell,899,599,cold_storage,799,399,0,cashback,uob_one,161.91989999999998
1162,Cashback,No,59000,public_transport,100,899,cold_storage,599,399,100,cashback,uob_one,140.2366
1163,Cashback,No,89000,public_transport,0,0,cold_storage,899,599,899,cashback,uob_one,166.9166
1164,Cashback,No,79000,shell,599,399,ntuc,0,0,100,cashback,posb_everyday_cashback,76.87
1165,Cashback,Yes,89000,public_transport,100,799,giant,599,399,0,cashback,uob_one,87.9
1166,Cashback,Yes,49000,shell,599,399,sheng_shiong,100,399,0,cashback,posb_everyday_cashback,80.0
1167,Cashback,No,89000,shell,599,100,cold_storage,599,799,799,cashback,uob_one,167.0
1168,Cashback,No,79000,shell,799,399,ntuc,399,100,799,cashback,uob_one,87.0133
1169,Cashback,No,59000,spc,899,100,sheng_shiong,0,999,899,cashback,uob_one,133.6333
1170,Cashback,Yes,69000,esso,399,799,ntuc,599,599,599,cashback,uob_one,106.9533
1171,Cashback,No,69000,spc,899,599,redmart,899,799,399,cashback,uob_one,120.29329999999999
1172,Cashback,No,79000,spc,599,799,redmart,999,399,0,cashback,uob_one,93.6133
1173,Cashback,Yes,69000,spc,999,799,ntuc,799,100,100,cashback,uob_one,73.67
1174,Cashback,No,49000,spc,799,999,ntuc,599,899,100,cashback,uob_one,126.9633
1175,Cashback,Yes,59000,spc,999,100,giant,899,599,100,cashback,uob_one,166.9166
1176,Cashback,No,79000,shell,599,399,cold_storage,799,100,999,cashback,uob_one,136.9666
1177,Cashback,No,79000,public_transport,399,100,giant,999,599,399,cashback,uob_one,167.0
1178,Cashback,Yes,79000,shell,599,599,ntuc,799,100,0,cashback,uob_one,83.6733
1179,Cashback,Yes,49000,spc,899,100,cold_storage,399,0,100,cashback,uob_one,52.95
1180,Cashback,Yes,49000,shell,399,899,cold_storage,899,899,399,cashback,uob_one,167.0
1181,Cashback,Yes,69000,esso,899,999,ntuc,899,599,799,cashback,uob_one,106.9533
1182,Cashback,Yes,69000,esso,999,399,sheng_shiong,899,100,799,cashback,posb_everyday_cashback,80.0
1183,Cashback,Yes,39000,spc,399,899,redmart,999,999,799,cashback,uob_one,133.6333
1184,Cashback,No,59000,shell,999,999,giant,399,399,599,cashback,uob_one,136.9099
1185,Cashback,No,79000,public_transport,0,100,redmart,0,399,599,cashback,uob_one,52.95
1186,Cashback,Yes,39000,spc,999,0,cold_storage,999,399,899,cashback,uob_one,160.2466
1187,Cashback,Yes,69000,caltex,899,599,sheng_shiong,999,899,100,cashback,uob_one,126.9633
1188,Cashback,No,89000,shell,599,899,sheng_shiong,999,999,100,cashback,uob_one,143.6366
1189,Cashback,No,89000,caltex,799,100,cold_storage,999,899,399,cashback,uob_one,167.0
